track_id,name,duration_ms,artist_id,artist_name,num_artists,album_id,album_name
3kSPYHBF9S5cKRhPHzBhAp,Throwback Thursday,334772,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
4QbIi7HIvoCqHaEnNC9ACV,Catch Your Eye - Sarah's Theme,301133,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
3EfMRAcNXVV3Vtyl4p89Wy,The Plot Thickens - The Prophet's Rap,167872,"['1vg8YXdgvLLPPeXZkM7g5W', '73dgrlUNeTLiZFL1BpNVlw']","['Daryl Ong', 'Sam Mangubat']",2,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
6k0bf8HfteDmUgChul1n3c,Stealing Fire - David's Theme,289507,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
61Y59g8ixSfc2ut7WwB6XC,Hard to Get,247310,"['4LTJwj8UNLy3ApvH7XUiiq', '1UBtquuUSFe0uhz662TicE']","['Martin Nievera', 'ABS-CBN Philharmonic Orchestra']",2,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
7IGRA2UP5yDToZN7g298lO,Theory of Everything,184000,6IMoRSrb0gbPbrjQ4m8cy0,Boyband.Ph,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
5VPOtPmvUCtbLAIUk1H5Mc,The Better of Me,333916,"['2GqX0GnrKdi6Z2X2OReYOK', '1UBtquuUSFe0uhz662TicE', '2gSYLA4DhVmc9XBqtw8CyB']","['Piolo Pascual', 'ABS-CBN Philharmonic Orchestra', 'Sachi Ingles (Spoken Words)']",3,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
6ShBrKFlQpkB2LhxRVKSXZ,Must All the Nice Guys?,289116,2DVjB2nSojLRYRbUT74c8H,Brenan Espartinez,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
4zzbS6FadMZNyu6VoE1TIq,Just a Little Soul,269798,"['0XOSmu9Qn1agQULUVe0dAK', '1mcqfNCReSFxun2vIWvC28']","['Inigo Pascual', 'KZ Tandingan']",2,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
5GYTG1LRqUiWHBxpZ1NA1J,Dark Side of Your Moon,290478,7LVPSD4kabI5LiXIVPI8tn,Jona,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
5YBqQ6b6TEC5hh9F2xAgGB,No More Music,288231,7DRgc0ko15aNa7DMeZ3J8G,Jed Madela,1,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
0QEonwZRTgpVvzJQhxip1q,Better Angels,205113,"['2fonBGBLc7lUoikMqms5Zl', '3m6LsCP4SaZGScWSqwADvI']","['Noel Cabangon', 'Bukas Palad Music Ministry']",2,0lWlViaBgXo21nodzXH9Fr,Chosen (Songs from an Original Musical)
4swXtppnduP7wIFZcawAlv,Winter Wonder Land,218320,16IDLKLHYcpmPRIQQP2L4G,Ralph Padiernos,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
21Sce821ibaaUfefu0yanC,Oh Holy Night,308131,16IDLKLHYcpmPRIQQP2L4G,Ralph Padiernos,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
67jjMik18mik3cLlvWcPll,Grown up Christmas List,270920,2HdUtKuSooPkWZe5Is3DaB,Sarah Caballero,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
4T5UKn2z6jGEhINXX7QGXR,Merry Christmas Darling,188590,5spjvocUaAHnk8zYnBUixh,Ma. Giedie Maureen Laroco,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
4bV9yHuEb5nrX6Xm8VQsEX,The Christmas Song,249601,4n07UfjsMoXM8bNglyfN33,Garrett Bolden,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
5WVoUOgUWvsO6Moj45ar2s,Have Yourself a Merry Little Christmas,208984,"['0W4OfNX2lNsMTV83ii9DC8', '3pTaNQJ7TAU4yL7KEZp5sF']","['Phoebe Salvatierra', 'Nyoy Volante']",2,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
7Ib7PYyL4zSiPwOfRQc9YN,White Christmas,222962,3Y15hxnbrV6UnvYWcI1h0p,Chocolate Factory,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
07B28EVHLEq78d7fH5aDjM,Christmas Day,246970,3Y15hxnbrV6UnvYWcI1h0p,Chocolate Factory,1,05RWcYDVvEAYnZXZh25mLN,Yultide Blends
5vofApJuT27DLGrwQEa5Md,Stuck - Acoustic,281026,0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
4e7lBB3qGPqvJ8FzYHPl8o,Di Ka Man Lang Nagpaalam - Acoustic,235786,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
4R6hz1FzxrdBqmkujjHK77,12:51 - Piano Version,243786,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
4Ryh60ix5LXFscageTqwGN,God Gave Me You - Acoustic,265840,"['3pTaNQJ7TAU4yL7KEZp5sF', '4EUyVNVDmSCW2351l0gHXT']","['Nyoy Volante', 'Sabrina Orial']",2,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
0U27v3v24yuKSvh8qQoQLt,Fix You - Unplugged,275613,486NCEPEjyqCl4VefEr9ab,Myk Perez,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
1iAeMnYpaRUn0Im125ZV5Y,Maybe This Time - Acoustic,222000,4naOha45BMkEKW6fnTPQ3A,Zendee,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
4MOQof6tGM0MzqdJonh9Mm,Caught In That Feeling - Acoustic,203493,74KlZuH1AECATYKwBlWAdg,Jason Dy,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
65coDFx7vH6S1T407yuFI5,I Believe I Can Fly - Acoustic,263480,6jtan6NPL80JFme8IkFiy7,Janice Javier,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
66ArE5S0HuFP2JT2yEdGsX,Lord Patawad - Acoustic,306000,24GNt8qmlsj3hwYgRgiTQ9,Bassilyo,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
1sseZxf7KW0lqf3vo3jDBo,Make You Feel My Love - Acoustic,224840,6qIypqX4XDKPnjLdTWjdMK,Paolo Onesa,1,3x8JjOYWv1IA85NRDC5k4c,#FeelGoodAcoustic
1VXWIeBsFR66bstpB9sn0T,Tinatangi,212933,"['6CERgHldfS1Sk1rcZBBbFz', '301vkLsUJgZZ05hWnT14YO', '1Y0hRtl21FgNwBR81H4L9a']","['Cookie Chua', 'Bayang Barrios', 'The Benjamins']",3,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
1mBZJJk7Ph0uvGvm3pryna,Binibini Sa MRT,239573,1YlibpAvhJBbMZMBwN1KGv,The Juans,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
4QyWaM34aBujzZa5zcvlWt,Kahon,155160,2uLealUq7Lu3UmkkYbReyo,Ramiru Mataro,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
4oUXp6L1fGmGJHX4C8P0ve,Pabili Po,203933,"['0U46MggdSX3enMM5t5G7jI', '30WmJkQ2BeBNgb27jhf11u']","['Banda Ni Kleggy', 'Aikee']",2,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
17HqxPmcsvwRovJPLsvg5e,Dumadagundong,224026,77y4D50m5EAQjB0x7XW7Lc,Yassi Pressman,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
3fRr4rmzBEMrstEizUIbSu,Friday Night,195226,45yGADm0D2Kf9SWjZZDXR7,Kenjhons,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
1KeM44mgfRIySbziNO6cAF,Lahat,236000,74KlZuH1AECATYKwBlWAdg,Jason Dy,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
3CYyK6YGUQHYshCzQrviQr,Nobody but You,238773,0BCmOZldVbuDQsMqyLC7La,Monica Cuenco,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
0CDssurVIP4pac1YZQOljO,Di Na Muli,260626,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
5j5nTc7jdgTz2BLKzb1wRq,Baliw Sa Ex-Boyfriend Ko,219360,"['3KQKz2IH452AmBtwYrDsRy', '7j7r9DarpcGbCJJn0eKlgX']","[""Sugar 'N Spice"", 'Joan Da']",2,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
6hrg5S0P5pZbLdo4TLn2uN,Sintunado,235440,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,1,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
6AxGB7FUDyJxRxAnA0tb84,Stars Are Aligned,242746,"['0SG7a26LiFGt8E0olaIOpx', '0QX9MPClAh08jmRsg3VHBY']","['Acapellago', 'Jimmy Marquez']",2,1eu0hC9FbOG6Frp1siFDIA,PhilPop 2016
669byYpbpSgEnFf9nvc493,Ambon,282306,6XMiJRtSvw0PYHOBSBEsMg,Barbie Almalbis,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
1rcbCAz5H6jItadS1EukrY,Bibitawan Ka,252320,4BNWanhw4AjSXjBm9L1Jzy,Juris,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
7DuHkZUvKgLzO32ZRARiBD,Dalawang Letra,218013,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
0Z33DQyY4CSqlOPidaQlYr,Diamante,236626,62WbvkXqQGvXQvw74GU3kQ,Morissette,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
66fwCEKo4vpLho0GiL2FsB,Laban Pa,271106,"['2RrqmDqgE5KxwunNfJQcJU', '3z0IVhtuFvt9VYUZGT98PU']","['KZ', 'Jay R']",2,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
76Tv1xrJdj6UQSkDbHoJJI,Maghihintay Ako,227893,7LVPSD4kabI5LiXIVPI8tn,Jona,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
6HWlRQepPu2rwNOmryAUOe,Mananatili,188160,"['1tAy6yNerMoGLpEz5kIQIP', '5TNuvf8y7Y3QLXsNaIYCYX']","['Marlo Mortel', 'Janella Salvador']",2,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
5xsEYFPJG3wVjP83RFKVwz,Minamahal Pa Rin Ako,251333,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
4I4oGKMyUHZwwnGB5HwltA,Monumento,239933,"['2vTbuBRo7ACOZ3JsCnaL7S', '11Jdq2gOTBhmfEYmFrZlue']","['Kyla', 'Kris Lawrence']",2,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
18FfSlqAmCuSVswQDj8TdK,Nyebe,237946,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
0tFf7zT24Qf0fPPv1kSzqJ,O Pag-ibig,217453,"['69ug07KFFRhcCZ7iZ1Mn1i', '2qnQOnL1oLKtH779qZ6iuR']","['Bailey May', 'Ylona Garcia']",2,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
1h1o0EluX21m4c1eXqGgUf,Parang Tayo Pero Hindi,224693,"['7DW4ijH3n36QN0RlC0n649', '7c8oOasQgqiFwOG0qLu9Kz']","['Angeline Quinto', 'Michael Panglinan']",2,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
4SBgYkam2ehlZaJX5EMB5P,Patay Na Si Uto,186600,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
6RmSwHuUaWwptbMrPHOzYN,Sana'y Tumibok Muli,250746,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
5qw9Kk15BMIvl933JQWHOv,Tama Lang,203533,19jotRfFullBKocQAhkvjs,Jolina Magdangal,1,0RY4tAeB03K1MfSwe8R4D6,Himig Handog P-Pop Love Songs (2016)
0SVLGdRU9x8LVK4daRHIul,Lord Merry Christmas,225773,"['24GNt8qmlsj3hwYgRgiTQ9', '11W91yRxIo7Mw75LClgrGx', '0u4G1K1CSzcp5PZ6G6FIGu', '0a4r2EnsevvHCukoJ1xFwJ', '5CE2RNG7WQCwCE63g39Lz7', '2f7iN1lbyBJfs8n1onlT2u', '0jSZF2C5Q5YNdJjkX3uyNP']","['Bassilyo', 'Lyca Gairanod', 'Darren Espanto', 'juan karlos', 'Darlene Vibares', 'Tonton Cabiles', 'Edray Teodoro']",7,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
1FkkLiLUkzzSE0ClbfLgyO,"Merry Christmas, Darling",210226,0t7vWPRBcVv4xBEHPZHSWA,Sitti,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
0YP0qvxKro01kZSKTffNKE,O Little Town Of Bethlehem,224133,0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
4GYFZHb703R9YRbOUtdcBK,Miss Kita Kung Christmas,239080,11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
48bZ9Bl553wcO8Qm6wB0oa,O Holy Night,162000,1Y8CxltubSeAYyolYc7rEN,Mitoy Yonting,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
56BpA4zSpGPCqSbMfZdoAL,Silent Night,149653,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
5kKfZbSUnpLassHCQLevgT,Grown Up Christmas List,231626,6jtan6NPL80JFme8IkFiy7,Janice Javier,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
2e5zzE86EvxHkkeoTJ1JSd,Be With You This Christmas,354933,486NCEPEjyqCl4VefEr9ab,Myk Perez,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
5TmDTvabROoEhxiJsfwhE5,Auld Lang Syne,206573,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
22xQJoBZQ9ejtkwDzFfBmp,Blue Christmas,192680,4naOha45BMkEKW6fnTPQ3A,Zendee,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
7uyfsGEG8yIyg6yBrIfxkN,Jingle Bell Rock,171280,5xJfSowQoxaxY4DCVLTfr5,Sabrina,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
72OYzOOhWOakn1o9dAEcgE,"Maligayang Pasko, Mahal Kita",264040,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
2RWydLSXej6CUH9jYtWcTe,It Came Upon A Midnight Clear,266000,6qIypqX4XDKPnjLdTWjdMK,Paolo Onesa,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
7oZHdabYGuTGkfnA05zbHu,Last Christmas,277520,18B9mAtwCLjkXGMlBtH1LZ,Urbandub,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
1vBxfKwO9OMWG9S0cSjFiO,The First Noel,211053,6RMFs9IdGEE7sAwQHMK4UY,Nicole Asensio,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
13XLpWfj09SbudzZyb8zdC,Joy To The World,177426,5CE2RNG7WQCwCE63g39Lz7,Darlene Vibares,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
3KQXZ90Dr92Q189LT60fn7,We Three Kings,210240,0BtFY6sVXUJUyjS6xU5aO1,Iktus,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
35yodxjpuxkK46Kk94ct2l,O Come All Ye Faithful,158186,5uEGt69F7yGcYoQVn58NgU,JC Regino,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
0VPWWWQNOj7gKTbllUk9Fl,Hark The Herald Angels Sing,212240,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
03clAh0n67tFSUr8STq7bZ,Angels We Have Heard On High,198120,78q4UvKlFj32kUFHpeDdcM,Square 1,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
2TRMBs9mFyGHO6VXNvKcpO,"Thank You, Ang Babait Ninyo",352333,"['11W91yRxIo7Mw75LClgrGx', '0u4G1K1CSzcp5PZ6G6FIGu', '0a4r2EnsevvHCukoJ1xFwJ', '5CE2RNG7WQCwCE63g39Lz7']","['Lyca Gairanod', 'Darren Espanto', 'juan karlos', 'Darlene Vibares']",4,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
0XxoGt6F17quACPr4OGJd7,Puso Ko'y Namamasko,237275,74KlZuH1AECATYKwBlWAdg,Jason Dy,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
3lkSq67Lm6c14C2zBPhfrw,Pasko Na Sinta Ko,250573,1U9hcWiEuYvA4OAUVHNXWs,Elha Nympha,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
4peIL3Xwaivb6pzoxrhaYx,Kung Wala Ka,266000,139F6H5tm7wg7WItJl1IIE,Reynan Dal-Anay,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
4qyxmmm80LZeV9Licn3Eko,Away In A Manger,164500,7f1OL2eM56dr8qRZulbKl0,Esang De Torres,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
3ZWyecKYGIijcWsasDdPFO,You're All I Want For Christmas,191500,5F3JxNxRYVoMvBDbFqvHhB,Sassa Dagdag,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
0dBXB6ZARUjrvF8MuWR07B,God Rest Ye Merry Gentlemen,175506,5zgzC3GN377SJAQ9y7wnru,Zephanie Dimaranan,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
2iAJLrRjwuz4RT9YSfUWx3,Carol Of The Bells,158000,5AlRSaINUbqMFBIo1lh0dv,Domino,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
3m8PTSZ7DGkjRYmMcPmkg3,Little Drummer Boy,226320,53qa1XIZ6pZuhrGDetCGew,Kyle Echarri,1,4C4T82rf97bWUn9lYjW2Vh,My Christmas Album All Stars (Deluxe)
5cg24HiSXvPfQQS5nVll4k,Marry Me,220960,6qIypqX4XDKPnjLdTWjdMK,Paolo Onesa,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
1CIcn59Wv6f3v5fr0C2qZD,You And Me,193607,5xJfSowQoxaxY4DCVLTfr5,Sabrina,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
4B8v9hVtsfJeiEdDGDjA6W,All Of Me,315511,5xJfSowQoxaxY4DCVLTfr5,Sabrina,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
7ef2PJVtrX1HITOPLEI9Sb,Kahit Maputi Na Ang Buhok Ko,224303,7JIoxIiRqaLg42e1w27TXx,Richard Poon,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
0IBVUBqOugHpSQwvLVO4VK,A Thousand Years,263730,5xJfSowQoxaxY4DCVLTfr5,Sabrina,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
513ECpHyfHvyP3eEBoq36o,This I Promise You,240510,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
6CrkSZa1l05Iymj5XHgvkI,God Gave Me You,238003,"['5xJfSowQoxaxY4DCVLTfr5', '3pTaNQJ7TAU4yL7KEZp5sF']","['Sabrina', 'Nyoy Volante']",2,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
7mH2b3zoF7tIDDkUc0DFt7,Runaway,221517,486NCEPEjyqCl4VefEr9ab,Myk Perez,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
3U8I1ZdwibaiojEq595Bfr,Nothing's Gonna Stop Us Now,273530,"['3vFDvFtR8VKEITzDa2ddKe', '45DUUqLXUpSjzfmlSXrAEA']","['Toto Sorioso', 'Lulu Panganiban']",2,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
5gz2g2oGodGOAcJlWe35wD,Lucky,217290,"['5xJfSowQoxaxY4DCVLTfr5', '7JIoxIiRqaLg42e1w27TXx']","['Sabrina', 'Richard Poon']",2,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
5CiwsJHd7aFshKTUepPWJN,Now And Forever,206239,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,1,3It28BhZU6uXeNLrhJBhBB,The Wedding Album
