track_id,track_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre_prob,predicted_genre,classification_probability,artist_id,artist_name
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,0HYAcVSUVkfxzHKgHu6DqR,260253,2012,61,0.611,0.308,4,-7.999,1,0.0272,0.865,0.0,0.125,0.315,135.015,3,0.9428072571754456,Acoustic,94.28072571754456%,4GBFKKuwmZUnAJt6nBal7A,Kamikazee
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,0HYAcVSUVkfxzHKgHu6DqR,260253,2012,61,0.611,0.308,4,-7.999,1,0.0272,0.865,0.0,0.125,0.315,135.015,3,0.9428072571754456,Acoustic,94.28072571754456%,4GBFKKuwmZUnAJt6nBal7A,Kamikazee
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,0HYAcVSUVkfxzHKgHu6DqR,260253,2012,61,0.611,0.308,4,-7.999,1,0.0272,0.865,0.0,0.125,0.315,135.015,3,0.9428072571754456,Acoustic,94.28072571754456%,4GBFKKuwmZUnAJt6nBal7A,Kamikazee
55wiiyCgZIFAbQxDUctLjd,Binalewala - Acoustic Version,1793zMKn7sOceKYWdN7yQX,290063,2019-10-07,57,0.46,0.282,10,-8.714,1,0.0411,0.868,0.0,0.0776,0.345,137.086,3,0.9425522685050964,Acoustic,94.25522685050964%,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda
55wiiyCgZIFAbQxDUctLjd,Binalewala - Acoustic Version,1793zMKn7sOceKYWdN7yQX,290063,2019-10-07,57,0.46,0.282,10,-8.714,1,0.0411,0.868,0.0,0.0776,0.345,137.086,3,0.9425522685050964,Acoustic,94.25522685050964%,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,49,0.55,0.763,7,-5.958,0,0.0345,0.00366,0.0206,0.226,0.532,95.0,5,0.940840482711792,Rock,94.0840482711792%,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,49,0.55,0.763,7,-5.958,0,0.0345,0.00366,0.0206,0.226,0.532,95.0,5,0.940840482711792,Rock,94.0840482711792%,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,73,0.586,0.169,2,-15.515,1,0.0324,0.76,0.0,0.0909,0.197,87.003,3,0.9376246333122252,Acoustic,93.76246333122253%,3FwNjtXQCdxpDOXmgJQGnG,Emman
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,73,0.586,0.169,2,-15.515,1,0.0324,0.76,0.0,0.0909,0.197,87.003,3,0.9376246333122252,Acoustic,93.76246333122253%,3FwNjtXQCdxpDOXmgJQGnG,Emman
2vVW17crZs4KInids0h9SE,241 (My Favorite Song),1LgCV39PaUNSUOhlxZ28qc,272600,2005-12-12,0,0.701,0.312,9,-7.707,1,0.0261,0.631,2.14e-06,0.11,0.166,130.159,3,0.9364972114562988,Acoustic,93.64972114562988%,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya
0sNZsYY8LSCCM4tC2y0zR1,Binhi,3H8htbv4nP3HIjpOCbxm67,216774,2019-10-25,63,0.545,0.309,5,-10.235,1,0.0313,0.961,0.000733,0.189,0.232,123.767,3,0.9335379004478456,Acoustic,93.35379004478455%,7uDdl5V5AETSFY7K3muu22,Arthur Nery
4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,6sFyORSgKHCSeYLMmNHJyj,312346,2004-11-29,63,0.505,0.283,9,-8.37,1,0.0429,0.827,0.0,0.0732,0.316,123.964,3,0.9314270615577698,Acoustic,93.14270615577698%,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc
0ztDBQdQmdVZvorSmIjMih,Tagpuan,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,66,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,3,0.9303823113441468,Acoustic,93.03823113441467%,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre
0ztDBQdQmdVZvorSmIjMih,Tagpuan,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,66,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,3,0.9303823113441468,Acoustic,93.03823113441467%,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre
0ztDBQdQmdVZvorSmIjMih,Tagpuan,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,66,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,3,0.9303823113441468,Acoustic,93.03823113441467%,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre
0ztDBQdQmdVZvorSmIjMih,Tagpuan,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,66,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,3,0.9303823113441468,Acoustic,93.03823113441467%,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre
01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,2fI8PsKYLPMt9Gv4NVrtjk,230453,2016-08-19,58,0.404,0.174,9,-10.192,1,0.0312,0.893,0.0,0.0977,0.324,87.636,3,0.9289976358413696,Acoustic,92.89976358413696%,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan
06ANmvjPpUeh8QQAAAcThx,Isa Pang Araw,7jsmAqjoGIfYEfklcRmaR1,220813,2018-07-16,0,0.515,0.715,4,-4.04,0,0.046,0.277,0.0,0.0725,0.416,141.772,4,0.9190077185630798,R&B,91.90077185630798%,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo
6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,2m8pNsbpAvJYe7rbRpkhFF,303937,2018-10-26,72,0.283,0.281,11,-11.414,1,0.035,0.437,0.00114,0.102,0.127,79.919,3,0.9185499548912048,Acoustic,91.85499548912048%,1YlibpAvhJBbMZMBwN1KGv,The Juans
7IQTt9WiyBf92QfzwTUdqZ,Kahit Sa Panaginip,3hTA6Q0yakKIckAQOq8m9S,278346,2019-11-17,49,0.469,0.769,8,-4.832,0,0.033,0.0362,3.03e-05,0.088,0.474,75.996,5,0.9184757471084596,Rock,91.84757471084595%,4qFxP3qN9GsnZDOkAE6x2m,December Avenue
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,4iaCi771IT9I2xwtnXnjlx,242800,2004,67,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819764,Acoustic,91.84407591819763%,6Ww3OMFzCaO33ulKh1LBFN,Hale
2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,4P5GC4o3QsoFpxadnDeE9D,336369,2018-02-14,1,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,3,0.918306052684784,Acoustic,91.8306052684784%,2U5mF0PZqGu6glnz55yY0y,John Roa
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,0HDclsvr13EmV3DBMSVWPX,325000,1993-12-01,59,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,5,0.917805790901184,Rock,91.78057909011841%,7374lH6kwx9uQATYQ9H3Cp,Eraserheads
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,0HDclsvr13EmV3DBMSVWPX,325000,1993-12-01,59,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,5,0.917805790901184,Rock,91.78057909011841%,7374lH6kwx9uQATYQ9H3Cp,Eraserheads
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,0HDclsvr13EmV3DBMSVWPX,325000,1993-12-01,59,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,5,0.917805790901184,Rock,91.78057909011841%,7374lH6kwx9uQATYQ9H3Cp,Eraserheads
4ub59HeXqdYApJtkJqnvXE,I'll Never Go,6qw65dN51ZBeGHCDIzNuHd,263056,2016-01-01,51,0.454,0.323,11,-11.965,1,0.0327,0.723,0.0,0.0855,0.28,139.89,3,0.9174646735191344,Acoustic,91.74646735191345%,7ygtjsCTrCQZAYYPOne9uE,Erik Santos
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben
7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,0pFRzLxgSt9QlXKuukR8A4,340262,2019-02-03,59,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,5,0.9167553782463074,Rock,91.67553782463074%,5HIZU0JzM0AgfItVOm4E08,This Band
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,7zJxOlHuAGpCC7ZtKHm0Rz,340262,2019-02-03,0,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,5,0.9167553782463074,Rock,91.67553782463074%,5HIZU0JzM0AgfItVOm4E08,This Band
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,6xN075I3XzG40aEOzWXERj,275733,2002-08-05,58,0.662,0.227,4,-11.978,1,0.0274,0.525,0.0,0.112,0.318,85.915,3,0.9134935736656188,Acoustic,91.34935736656189%,2tQbSWgZLIB8MXMnsXVRro,Nina
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,6xN075I3XzG40aEOzWXERj,275733,2002-08-05,58,0.662,0.227,4,-11.978,1,0.0274,0.525,0.0,0.112,0.318,85.915,3,0.9134935736656188,Acoustic,91.34935736656189%,2tQbSWgZLIB8MXMnsXVRro,Nina
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,6xN075I3XzG40aEOzWXERj,275733,2002-08-05,58,0.662,0.227,4,-11.978,1,0.0274,0.525,0.0,0.112,0.318,85.915,3,0.9134935736656188,Acoustic,91.34935736656189%,2tQbSWgZLIB8MXMnsXVRro,Nina
3DVnV3LELIUSvrzbofWdMM,Andiyan,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,49,0.497,0.156,5,-15.291,0,0.0395,0.931,5.36e-06,0.123,0.534,97.821,3,0.910889446735382,Acoustic,91.08894467353821%,2U5mF0PZqGu6glnz55yY0y,John Roa
311a0P87ZiMjjCaoQSZEfh,Your Song - My One and Only You,3mNbu0ZXCMNFS6308EQ4qU,222533,2018-02-12,51,0.506,0.343,6,-7.726,1,0.0282,0.744,0.0,0.0751,0.37,83.957,3,0.9101489186286926,Acoustic,91.01489186286926%,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,1bXVfDuQen1YkHWKudAi2c,325024,2020-03-20,75,0.389,0.352,1,-14.428,0,0.0301,0.251,5.4e-06,0.197,0.203,139.647,5,0.9072551131248474,Rock,90.72551131248474%,4slXciON4jYY6mqE9LjSFx,Bandang Lapis
5QVuf1MpdzFtFoJGwcKosa,Stay - On the Wings of Love Teleserye Theme,0YOtu6QNH83HIjdWWI30qr,262086,2016-02-17,60,0.562,0.281,7,-8.813,1,0.0296,0.841,0.0,0.112,0.306,91.961,3,0.9061340093612672,Acoustic,90.61340093612671%,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong
3o2i5lJIHshmbL62vSzVMv,Nararahuyo,0rwZF21j5rI8VUpaYa9h9d,156923,2020-10-07,65,0.524,0.331,4,-11.344,1,0.326,0.622,0.0,0.141,0.407,86.872,4,0.9030015468597412,R&B,90.30015468597412%,"['1SrWbIDP84JcSDr0oTBAQw', '5IBvcnaqYrSaeyM0q6sHuf']","['Matthaios', 'Dudut']"
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,0qEwvzXNVsPFK7eftFej7Q,207786,2004-03-25,67,0.485,0.29,1,-8.444,1,0.0321,0.817,0.0,0.111,0.333,134.168,3,0.9018208980560304,Acoustic,90.18208980560303%,4U78sK2D3zASSB6oSR38GQ,Christian Bautista
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,0qEwvzXNVsPFK7eftFej7Q,207786,2004-03-25,67,0.485,0.29,1,-8.444,1,0.0321,0.817,0.0,0.111,0.333,134.168,3,0.9018208980560304,Acoustic,90.18208980560303%,4U78sK2D3zASSB6oSR38GQ,Christian Bautista
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,61,0.495,0.149,5,-8.379,1,0.0409,0.904,3.77e-05,0.109,0.179,120.322,3,0.9009876847267152,Acoustic,90.09876847267151%,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga
1WXs4O7mBxXglHJPwYweHq,Demonyo,67vvDiZLNyjNQ1gU6El7GC,218000,2017-01-27,64,0.415,0.508,0,-9.169,1,0.0363,0.0509,0.0162,0.103,0.114,188.744,5,0.8875352740287781,Rock,88.75352740287781%,0a4r2EnsevvHCukoJ1xFwJ,juan karlos
0aEX0skifH9CAc8HXxShqk,Maikee's Letters,7b60u5hxP6t4u25wnwdFux,300893,2018-05-25,0,0.707,0.503,0,-8.266,1,0.0742,0.171,0.00197,0.0586,0.295,121.931,4,0.8790279626846313,R&B,87.90279626846313%,3KovZIDNYgQY8chiNZo2ZF,Just Hush
5w4faQsr8wjIBBRDrZ6Udw,Patawad,3cXSfZKP4p0NTxup7ZY8fU,277480,2020-02-07,53,0.417,0.21,6,-9.4,1,0.033,0.412,0.0,0.104,0.144,127.009,3,0.8777022957801819,Acoustic,87.77022957801819%,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,67,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,3,0.8752476572990417,Acoustic,87.52476572990417%,"['0rZRTXEmmPmx6gt92tBqIc', '4eK6vQqh6wpgldKVWm7560']","['Moira Dela Torre', 'Jason Marvin']"
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,67,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,3,0.8752476572990417,Acoustic,87.52476572990417%,"['0rZRTXEmmPmx6gt92tBqIc', '4eK6vQqh6wpgldKVWm7560']","['Moira Dela Torre', 'Jason Marvin']"
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,67,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,3,0.8752476572990417,Acoustic,87.52476572990417%,"['0rZRTXEmmPmx6gt92tBqIc', '4eK6vQqh6wpgldKVWm7560']","['Moira Dela Torre', 'Jason Marvin']"
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,1TmGJJPRkYoxPEAo0xFnQV,256572,2019-01-31,74,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,3,0.8711295127868652,Acoustic,87.11295127868652%,52gTrzyF0DyfkFl1DQz9Oq,Music Hero
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,1TmGJJPRkYoxPEAo0xFnQV,256572,2019-01-31,74,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,3,0.8711295127868652,Acoustic,87.11295127868652%,52gTrzyF0DyfkFl1DQz9Oq,Music Hero
5nMKJJ5Rl6X1yn58aVeICO,Bulong,6anqXAk4NZxdkUwvpfUqsB,270233,2018-04-08,64,0.5,0.728,9,-5.472,0,0.0313,0.0319,0.0,0.0782,0.351,134.877,5,0.8667187690734863,Rock,86.67187690734863%,4qFxP3qN9GsnZDOkAE6x2m,December Avenue
5nMKJJ5Rl6X1yn58aVeICO,Bulong,6anqXAk4NZxdkUwvpfUqsB,270233,2018-04-08,64,0.5,0.728,9,-5.472,0,0.0313,0.0319,0.0,0.0782,0.351,134.877,5,0.8667187690734863,Rock,86.67187690734863%,4qFxP3qN9GsnZDOkAE6x2m,December Avenue
0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,77ZkVwowfs27AEXl6GHiET,248760,2017-03-17,58,0.563,0.314,3,-9.241,1,0.0312,0.612,1.14e-05,0.124,0.272,127.791,3,0.8655692338943481,Acoustic,86.55692338943481%,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal
0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,77ZkVwowfs27AEXl6GHiET,248760,2017-03-17,58,0.563,0.314,3,-9.241,1,0.0312,0.612,1.14e-05,0.124,0.272,127.791,3,0.8655692338943481,Acoustic,86.55692338943481%,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal
6pz4tdLoIDJdnpXnisSDCK,Halaga,58vdgBfvgzQFZ2VreSPGmU,352120,1999,62,0.489,0.57,2,-9.197,1,0.0364,0.132,1.39e-06,0.274,0.643,134.486,5,0.8654330372810364,Rock,86.54330372810364%,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar
6pz4tdLoIDJdnpXnisSDCK,Halaga,58vdgBfvgzQFZ2VreSPGmU,352120,1999,62,0.489,0.57,2,-9.197,1,0.0364,0.132,1.39e-06,0.274,0.643,134.486,5,0.8654330372810364,Rock,86.54330372810364%,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar
0087fDVeNhuyMtST91RMjv,Kundiman,08SEZDvRXrrNs1C2y73MLi,339053,2007,63,0.335,0.571,11,-4.711,1,0.0243,0.564,0.0,0.137,0.454,93.572,5,0.8627074956893921,Rock,86.27074956893921%,4nGp682WMiKS4X217kPw8C,Silent Sanctuary
0087fDVeNhuyMtST91RMjv,Kundiman,08SEZDvRXrrNs1C2y73MLi,339053,2007,63,0.335,0.571,11,-4.711,1,0.0243,0.564,0.0,0.137,0.454,93.572,5,0.8627074956893921,Rock,86.27074956893921%,4nGp682WMiKS4X217kPw8C,Silent Sanctuary
2S80c51YXgJQhkhX603fMA,Prinsesa,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,59,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32,5,0.8600906133651733,Rock,86.00906133651733%,3nZa8vRD64ueq3d0JNYTsl,6cyclemind
2S80c51YXgJQhkhX603fMA,Prinsesa,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,59,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32,5,0.8600906133651733,Rock,86.00906133651733%,3nZa8vRD64ueq3d0JNYTsl,6cyclemind
2S80c51YXgJQhkhX603fMA,Prinsesa,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,59,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32,5,0.8600906133651733,Rock,86.00906133651733%,3nZa8vRD64ueq3d0JNYTsl,6cyclemind
2S80c51YXgJQhkhX603fMA,Prinsesa,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,59,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32,5,0.8600906133651733,Rock,86.00906133651733%,3nZa8vRD64ueq3d0JNYTsl,6cyclemind
2S80c51YXgJQhkhX603fMA,Prinsesa,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,59,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32,5,0.8600906133651733,Rock,86.00906133651733%,3nZa8vRD64ueq3d0JNYTsl,6cyclemind
